time,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz
5.38,0.945801,-0.067363,0.268863,42.979221,-5.282833,16.766464,-8.142055,-1.308851,-0.513665,0.942411,-0.161862,0.034742,46.277336,-0.064163,-5.574107,-3.877739,6.328838,-2.633483
5.39,0.946758,-0.070544,0.266411,42.979221,-5.282833,16.766464,-5.985532,-1.378417,0.599378,0.939986,-0.166632,0.035128,46.277336,-0.064163,-5.574107,-3.755786,6.389814,-2.816412
5.4,0.947524,-0.073351,0.263393,42.685493,-5.198472,17.144705,-4.524663,-1.308851,1.29503,0.937562,-0.170639,0.040727,46.128036,-0.395854,-5.496061,-4.182621,6.572744,-3.304225
5.41,0.945226,-0.078028,0.256036,42.685493,-5.198472,17.144705,-4.524663,-1.169721,1.364596,0.93924,-0.169113,0.049995,46.128036,-0.395854,-5.496061,-5.585082,6.877627,-3.304225
5.42,0.940439,-0.08308,0.252829,42.905788,-5.282833,17.220352,-5.985532,-1.308851,0.321117,0.942411,-0.16625,0.062932,46.202686,0.184605,-5.418015,-7.353402,7.243486,-3.243248
5.43,0.934695,-0.087757,0.247736,42.905788,-5.282833,17.220352,-6.472489,-1.587112,-0.861491,0.945581,-0.162243,0.0722,46.202686,0.184605,-5.418015,-8.207073,7.304462,-2.816412
5.44,0.931631,-0.090751,0.242455,42.905788,-5.114111,17.069057,-6.472489,-2.282764,-1.209317,0.946327,-0.160335,0.075869,46.351986,-0.064163,-5.105831,-7.780237,7.487392,-2.572506
5.45,0.928951,-0.091686,0.235475,42.905788,-5.114111,17.069057,-5.637706,-2.908851,-1.139752,0.941665,-0.157664,0.07278,46.351986,-0.064163,-5.105831,-6.560707,7.243486,-2.084694
5.46,0.929908,-0.094493,0.229628,42.979221,-5.114111,17.296001,-4.942054,-3.465373,-1.139752,0.938681,-0.15671,0.064284,46.351986,-0.230009,-5.183877,-4.548481,6.755674,-1.596882
5.47,0.93278,-0.09337,0.226609,42.979221,-5.114111,17.296001,-4.176837,-4.021895,-0.513665,0.940732,-0.157855,0.054243,46.351986,-0.230009,-5.183877,-2.231372,5.902002,-0.74321
5.48,0.939673,-0.08888,0.230005,42.758926,-5.282833,16.993408,-3.68988,-4.647982,0.181987,0.940732,-0.154992,0.04343,46.351986,-0.064163,-5.418015,0.20769,4.560518,0.049485
5.49,0.947524,-0.086822,0.2334,42.758926,-5.282833,16.993408,-2.368141,-4.439286,0.877639,0.941665,-0.150794,0.042272,46.351986,-0.064163,-5.418015,0.756478,4.133682,0.720227
5.5,0.952311,-0.084764,0.236607,42.538628,-5.451554,17.220352,-0.976837,-4.021895,1.364596,0.947819,-0.148504,0.049802,46.053387,0.018759,-4.949739,0.512572,4.072706,1.390969
5.51,0.951737,-0.081957,0.237739,42.538628,-5.451554,17.220352,0.205772,-3.395808,1.503726,0.94726,-0.151558,0.058298,46.053387,0.018759,-4.949739,0.451596,3.889776,1.390969
5.52,0.947524,-0.079338,0.236607,42.538628,-5.367193,16.993408,0.344902,-2.978416,1.01677,0.945022,-0.150603,0.066794,46.053387,-0.312931,-5.183877,0.390619,4.133682,1.451946
5.53,0.939865,-0.078215,0.232834,42.538628,-5.367193,16.993408,-0.768141,-2.700156,0.390683,0.937002,-0.155756,0.065249,46.053387,-0.312931,-5.183877,0.512572,3.889776,1.329992
5.54,0.934312,-0.081022,0.231891,42.979221,-5.620275,16.690817,-2.715967,-2.769721,-0.235404,0.934391,-0.16148,0.05714,46.128036,0.018759,-4.871693,1.61015,3.523917,2.061711
5.55,0.931248,-0.085138,0.229816,42.979221,-5.620275,16.690817,-4.176837,-2.769721,-0.652796,0.941105,-0.163007,0.050575,46.128036,0.018759,-4.871693,0.329643,3.584893,3.098312
5.56,0.928185,-0.087757,0.225855,42.832355,-5.367193,16.53952,-5.01162,-3.326243,-0.791926,0.947633,-0.159572,0.042658,45.978737,0.184605,-4.871693,-1.255747,3.340987,3.342218
5.57,0.92761,-0.090377,0.223403,42.832355,-5.367193,16.53952,-5.28988,-3.95233,-0.513665,0.949498,-0.15671,0.03841,45.978737,0.184605,-4.871693,-1.926489,2.914152,3.342218
5.58,0.930291,-0.092809,0.223025,42.905788,-5.620275,16.53952,-5.915967,-4.439286,-0.096274,0.949871,-0.151939,0.040727,45.829437,-0.147086,-4.559508,-2.719184,2.609269,3.464171
5.59,0.932206,-0.096364,0.224912,42.905788,-5.620275,16.53952,-5.915967,-4.856678,-0.4441,0.94726,-0.149459,0.044203,45.829437,-0.147086,-4.559508,-2.170396,2.06048,3.098312
5.6,0.929334,-0.100667,0.229816,42.832355,-5.282833,16.766464,-5.776837,-5.343634,-1.139752,0.945768,-0.154801,0.049223,45.978737,-0.312931,-4.559508,-1.438677,1.87755,3.159289
5.61,0.926078,-0.102725,0.238305,42.832355,-5.282833,16.766464,-5.637706,-5.69146,-1.626709,0.941851,-0.162625,0.052699,45.978737,-0.312931,-4.559508,-0.280123,1.816574,3.769054
5.62,0.927036,-0.103287,0.247925,42.758926,-5.367193,16.53952,-4.802924,-6.039286,-0.861491,0.932899,-0.16854,0.060229,45.680138,-0.312931,-4.7156,0.02476,2.426339,4.01296
5.63,0.932589,-0.101416,0.252075,42.758926,-5.367193,16.53952,-2.855098,-6.108851,0.460248,0.926371,-0.175982,0.068725,45.680138,-0.312931,-4.7156,-0.280123,3.158058,4.19589
5.64,0.937759,-0.097674,0.251509,43.052654,-5.451554,16.312578,-0.211619,-5.969721,1.434161,0.924693,-0.178272,0.072007,45.978737,-0.727545,-4.559508,-0.950865,3.584893,4.378819
5.65,0.941205,-0.092061,0.249245,43.052654,-5.451554,16.312578,2.084033,-5.482764,2.199378,0.927117,-0.170067,0.071814,45.978737,-0.727545,-4.559508,-2.719184,4.255636,3.891007
5.66,0.944077,-0.089815,0.244529,42.685493,-5.451554,16.085634,3.057946,-5.134938,2.964596,0.933458,-0.160144,0.071621,46.128036,-0.644622,-4.403417,-3.999692,4.804424,3.342218
5.67,0.94829,-0.084764,0.240191,42.685493,-5.451554,16.085634,3.266642,-4.369721,3.173291,0.948192,-0.148314,0.066022,46.128036,-0.644622,-4.403417,-3.999692,4.804424,2.976359
5.68,0.954035,-0.080647,0.237739,42.832355,-5.535915,16.312578,2.292728,-3.743634,2.338509,0.9633,-0.136865,0.065828,45.978737,-0.5617,-4.403417,-4.365551,5.048331,2.732453
5.69,0.955566,-0.073912,0.231702,42.832355,-5.535915,16.312578,1.24925,-2.769721,1.086335,0.964232,-0.134766,0.069497,45.978737,-0.5617,-4.403417,-4.304574,4.621495,1.390969
5.7,0.950205,-0.070357,0.225289,42.758926,-5.282833,16.236929,0.692729,-2.074069,-0.4441,0.959383,-0.142589,0.072973,45.829437,-0.395854,-4.481462,-3.267973,3.523917,0.65925
5.71,0.941014,-0.070918,0.218875,42.758926,-5.282833,16.236929,-0.768141,-1.239286,-1.070187,0.959569,-0.148886,0.07471,45.829437,-0.395854,-4.481462,-2.353325,2.24341,1.269016
5.72,0.935461,-0.073912,0.214726,42.685493,-5.535915,16.161282,-1.95075,-0.265373,-0.374535,0.954347,-0.154992,0.076062,45.904087,-0.478777,-4.013186,-1.987466,0.962902,1.878781
5.73,0.933163,-0.076531,0.210764,42.685493,-5.535915,16.161282,-2.785532,0.360714,0.599378,0.944089,-0.160526,0.075869,45.904087,-0.478777,-4.013186,-1.011841,-0.073699,2.244641
5.74,0.938142,-0.075783,0.207935,42.758926,-5.451554,16.61517,-2.994228,0.499844,1.781987,0.932899,-0.164915,0.079344,45.978737,-0.893391,-4.403417,1.122338,-1.232253,3.342218
5.75,0.94312,-0.075596,0.207369,42.758926,-5.451554,16.61517,-2.368141,0.638975,2.477639,0.924506,-0.174265,0.078765,45.978737,-0.893391,-4.403417,2.829681,-2.085925,4.134913
5.76,0.940439,-0.083641,0.204539,42.832355,-5.367193,16.53952,-2.646402,1.056366,2.268944,0.924693,-0.18247,0.080503,45.904087,-0.5617,-4.091232,3.134563,-2.451784,4.561749
5.77,0.932206,-0.092996,0.206803,42.832355,-5.367193,16.53952,-4.037706,1.473757,1.921117,0.925812,-0.185714,0.077993,45.904087,-0.5617,-4.091232,3.256517,-3.427409,4.500772
5.78,0.939291,-0.10048,0.218121,42.538628,-5.620275,15.934338,-6.88988,2.795496,2.408074,0.921149,-0.185141,0.067373,45.829437,-0.893391,-4.247324,4.110188,-4.28108,3.891007
5.79,0.95346,-0.101416,0.233023,42.538628,-5.620275,15.934338,-8.489881,4.952018,2.964596,0.917046,-0.186859,0.051733,45.829437,-0.893391,-4.247324,5.268743,-5.073775,3.342218
5.8,0.960353,-0.094119,0.246227,42.465195,-5.620275,16.009985,-6.959445,7.317236,2.338509,0.926931,-0.190293,0.036286,45.754787,-0.893391,-4.793646,6.427297,-6.171353,4.378819
5.81,0.947524,-0.096738,0.255847,42.465195,-5.620275,16.009985,-3.829011,10.865062,1.29503,0.932153,-0.193347,0.021998,45.754787,-0.893391,-4.793646,6.54925,-8.122602,4.622725
5.82,0.927993,-0.082893,0.266034,42.465195,-5.704636,16.388226,-0.211619,16.152018,2.268944,0.929728,-0.197735,0.011957,45.754787,-0.810468,-4.559508,6.427297,-10.500688,3.281242
5.83,0.938716,-0.068673,0.26377,42.465195,-5.704636,16.388226,0.970989,16.70854,7.486335,0.930101,-0.207849,0.006937,45.754787,-0.810468,-4.559508,6.244367,-12.512914,2.183664
5.84,0.936993,-0.059318,0.255093,42.318333,-5.535915,16.917761,-3.829011,18.30854,5.608074,0.931966,-0.213192,0.007903,45.306889,-1.225081,-4.481462,5.695578,-13.732444,2.061711
5.85,0.909228,-0.054454,0.246416,42.318333,-5.535915,16.917761,-9.046402,20.673758,-0.30497,0.920776,-0.210711,0.016398,45.306889,-1.225081,-4.481462,5.085813,-14.830022,1.573899
5.86,0.883952,-0.052208,0.238493,42.465195,-5.788997,16.690817,-9.324663,20.325932,-2.809317,0.898955,-0.212047,0.023156,45.232239,-0.976313,-4.871693,5.268743,-16.049553,1.512922
5.87,0.875527,-0.066989,0.242077,42.465195,-5.788997,16.690817,-9.950749,19.838974,-1.90497,0.881236,-0.210902,0.018715,45.232239,-0.976313,-4.871693,6.061438,-17.452013,3.281242
5.88,0.88625,-0.075222,0.233212,42.2449,-5.873358,17.220352,-10.994228,22.482452,-0.026709,0.872097,-0.198308,0.001531,45.306889,-0.976313,-5.105831,5.512649,-19.098379,5.415421
5.89,0.878974,-0.094119,0.223403,42.2449,-5.873358,17.220352,-10.507272,23.178106,1.781987,0.874336,-0.185523,-0.017198,45.306889,-0.976313,-5.105831,2.402845,-21.110605,7.244717
5.9,0.880506,-0.090938,0.218687,41.804306,-5.957718,17.296001,-8.35075,26.30854,2.129813,0.882542,-0.1777,-0.025694,45.157589,-1.059236,-5.574107,-3.085044,-22.635019,8.220342
5.91,0.901186,-0.082518,0.213594,41.804306,-5.957718,17.296001,-11.481185,29.438974,5.121118,0.896903,-0.179226,-0.02608,45.157589,-1.059236,-5.574107,-8.633909,-23.366737,8.403272
5.92,0.915164,-0.076531,0.20039,41.510578,-6.12644,17.976831,-8.420315,32.291149,4.564596,0.919843,-0.182088,-0.024729,45.232239,-1.308004,-6.198475,-12.536407,-23.488691,8.464248
5.93,0.927419,-0.075596,0.185865,41.510578,-6.12644,17.976831,-8.698576,33.473759,3.312422,0.945395,-0.173883,-0.010827,45.232239,-1.308004,-6.198475,-16.74379,-22.513065,8.525225
5.94,0.93795,-0.081209,0.178508,41.584011,-6.2108,17.976831,-8.837707,32.360714,-1.139752,0.956958,-0.169304,0.02335,45.157589,-1.308004,-6.354567,-21.682888,-20.927675,6.573975
5.95,0.942929,-0.08046,0.16304,41.584011,-6.2108,17.976831,-8.976837,29.36941,-6.357143,0.957145,-0.174456,0.06718,45.157589,-1.308004,-6.354567,-25.097576,-18.610567,4.378819
5.96,0.960736,-0.067925,0.134746,41.510578,-5.957718,18.279425,-8.559445,25.473757,-5.800622,0.953974,-0.183615,0.104059,45.082939,-1.308004,-6.432613,-26.561012,-15.561741,2.976359
5.97,0.978927,-0.064557,0.107394,41.510578,-5.957718,18.279425,-10.576837,20.952019,-3.922361,0.953228,-0.183806,0.126457,45.082939,-1.308004,-6.432613,-28.451284,-12.512914,1.939758
5.98,0.988884,-0.076531,0.092681,40.996552,-6.2108,18.657663,-15.029011,16.430279,-4.061491,0.956772,-0.169304,0.137656,45.306889,-1.308004,-6.978935,-29.914722,-9.58604,1.695852
5.99,0.991373,-0.112829,0.093812,40.996552,-6.2108,18.657663,-16.281185,10.725931,-3.852796,0.960129,-0.15213,0.140939,45.306889,-1.308004,-6.978935,-29.548862,-8.366508,1.390969
6,1.007266,-0.112267,0.116448,40.996552,-6.2108,18.960255,-16.420315,2.656366,-2.0441,0.956958,-0.146024,0.143063,44.858994,-1.225081,-6.900889,-26.804918,-8.671391,0.049485
6.01,0.977395,-0.12368,0.166813,40.996552,-6.2108,18.960255,-16.48988,0.778105,-8.235404,0.952669,-0.157664,0.143063,44.858994,-1.225081,-6.900889,-23.999998,-7.756743,-0.621257
6.02,0.964949,-0.104783,0.204728,41.143417,-6.2108,18.506367,-19.202923,-0.613199,-7.191926,0.949685,-0.16854,0.140939,44.933643,-1.308004,-7.213073,-22.048748,-6.0494,0.049485
6.03,0.95212,-0.088131,0.24302,41.143417,-6.2108,18.506367,-22.472488,-2.143634,-5.313665,0.948192,-0.176936,0.136112,44.933643,-1.308004,-7.213073,-21.49996,-3.549362,1.634875
6.04,0.938908,-0.09468,0.274145,40.996552,-6.295161,18.657663,-23.237707,-3.256677,-5.522361,0.947073,-0.178654,0.128967,44.858994,-1.390927,-7.056981,-19.304804,-1.415183,3.220265
6.05,0.92244,-0.102351,0.296403,40.996552,-6.295161,18.657663,-20.385532,-4.439286,-6.218013,0.945954,-0.173692,0.118541,44.858994,-1.390927,-7.056981,-15.768165,-0.317605,3.647101
6.06,0.909611,-0.103287,0.291122,41.143417,-6.379522,18.355072,-12.455097,-5.761025,-5.591926,0.943716,-0.172166,0.11101,44.784344,-1.225081,-7.291119,-12.536407,-0.134675,2.976359
6.07,0.909037,-0.110022,0.296026,41.143417,-6.379522,18.355072,-6.402924,-6.734938,-3.50497,0.937562,-0.174837,0.105218,44.784344,-1.225081,-7.291119,-9.548557,-0.744441,1.939758
6.08,0.9121,-0.10628,0.293574,41.069984,-6.295161,18.506367,-0.629011,-6.874069,-2.391926,0.930474,-0.175601,0.107921,44.560394,-1.225081,-7.213073,-7.902191,-1.354206,1.208039
6.09,0.91727,-0.10628,0.275088,41.069984,-6.295161,18.506367,7.231859,-7.152329,-2.252796,0.925439,-0.182852,0.117768,44.560394,-1.225081,-7.213073,-8.146096,-1.659089,0.84218
6.1,0.918036,-0.112642,0.256979,41.21685,-6.548243,18.128128,9.666641,-6.665373,-2.322361,0.923014,-0.191629,0.12414,44.635044,-0.976313,-7.291119,-8.390003,-1.354206,0.415344
6.11,0.919185,-0.120126,0.240757,41.21685,-6.548243,18.128128,10.57099,-6.456677,-1.139752,0.912197,-0.199644,0.137077,44.635044,-0.976313,-7.291119,-9.182698,-0.988347,0.293391
6.12,0.917462,-0.121248,0.225666,41.069984,-6.379522,18.355072,11.197077,-6.595808,0.042857,0.909212,-0.209566,0.143642,44.560394,-1.308004,-7.135027,-10.341252,-0.561511,0.293391
6.13,0.917845,-0.120874,0.212651,41.069984,-6.379522,18.355072,12.101424,-6.665373,1.1559,0.914994,-0.217771,0.132636,44.560394,-1.308004,-7.135027,-8.938791,-0.744441,1.512922
6.14,0.922057,-0.110022,0.194919,41.290279,-6.2108,18.279425,13.423163,-3.395808,1.29503,0.916113,-0.221778,0.112362,44.560394,-1.308004,-6.978935,-6.68266,-1.902995,2.732453
6.15,0.935269,-0.087009,0.174358,41.290279,-6.2108,18.279425,11.197077,-1.865373,2.61677,0.919097,-0.209184,0.088033,44.560394,-1.308004,-6.978935,-5.158246,-3.122526,4.378819
6.16,0.951545,-0.094867,0.162474,41.143417,-5.957718,18.355072,8.692729,-1.308851,2.477639,0.926185,-0.18247,0.069304,44.635044,-1.142159,-7.369165,-5.09727,-3.915221,5.78128
6.17,0.943695,-0.096551,0.15625,41.143417,-5.957718,18.355072,5.005772,0.430279,-4.618013,0.934204,-0.150222,0.065056,44.635044,-1.142159,-7.369165,-4.91434,-4.768893,6.147139
6.18,0.945035,-0.104596,0.167568,41.21685,-5.957718,18.203775,-2.507272,1.473757,-4.826709,0.950617,-0.127515,0.076255,44.709694,-1.390927,-7.603303,-4.243598,-5.622564,6.025186
6.19,0.938525,-0.103474,0.177565,41.21685,-5.957718,18.203775,-0.142054,2.238975,-6.009317,0.967403,-0.126942,0.099618,44.709694,-1.390927,-7.603303,-3.32895,-6.476236,5.354444
6.2,0.932589,-0.090938,0.182281,40.996552,-6.2108,18.128128,1.875337,3.143323,-5.174535,0.978966,-0.142017,0.120858,44.336445,-1.142159,-7.525257,-3.32895,-6.781118,4.378819
6.21,0.932397,-0.07728,0.187751,40.996552,-6.2108,18.128128,1.944902,4.465062,-4.548448,0.980458,-0.152321,0.127616,44.336445,-1.142159,-7.525257,-2.841137,-7.207954,3.220265
6.22,0.93661,-0.079712,0.18379,40.849689,-5.873358,18.582016,0.553598,6.343323,-4.965839,0.981577,-0.154038,0.125106,44.560394,-1.47385,-7.993533,-2.780161,-7.756743,2.671476
6.23,0.948482,-0.088693,0.177942,40.849689,-5.873358,18.582016,-2.229011,8.082453,-4.270187,0.976355,-0.154992,0.12472,44.560394,-1.47385,-7.993533,-2.841137,-8.061625,2.305617
6.24,0.956907,-0.111332,0.180206,40.996552,-6.042079,18.355072,-3.55075,8.430279,-3.435404,0.96703,-0.161098,0.12974,44.411095,-1.556772,-7.447211,-2.658208,-7.63479,2.000734
6.25,0.954226,-0.123493,0.189072,40.996552,-6.042079,18.355072,-3.272489,7.873757,-4.548448,0.95845,-0.178463,0.135146,44.411095,-1.556772,-7.447211,-2.536255,-6.781118,2.061711
6.26,0.948673,-0.119003,0.196994,41.069984,-5.620275,18.279425,-2.229011,7.247671,-5.870187,0.953974,-0.203841,0.135146,44.485744,-1.639695,-7.603303,-2.719184,-5.622564,2.488547
6.27,0.944269,-0.104783,0.206614,41.069984,-5.620275,18.279425,-0.559445,6.899845,-6.496274,0.945208,-0.222542,0.12974,44.485744,-1.639695,-7.603303,-2.841137,-4.159127,2.6105
6.28,0.944269,-0.095054,0.210764,40.776257,-5.620275,18.506367,1.318815,6.065062,-6.009317,0.931034,-0.228266,0.118734,44.411095,-1.390927,-7.759395,-3.389926,-2.573737,2.366594
6.29,0.950588,-0.087383,0.211896,40.776257,-5.620275,18.506367,1.11012,5.021584,-5.452796,0.9163,-0.223114,0.100777,44.411095,-1.390927,-7.759395,-2.902114,-1.659089,2.42757
6.3,0.954609,-0.085138,0.207558,40.849689,-5.788997,18.582016,-0.281185,4.465062,-5.174535,0.911077,-0.211474,0.092474,44.336445,-1.390927,-8.071579,-0.463052,-0.988347,3.098312
6.31,0.955949,-0.087196,0.203785,40.849689,-5.788997,18.582016,-0.420315,3.76941,-5.174535,0.911077,-0.204605,0.094598,44.336445,-1.390927,-8.071579,0.878431,-0.195652,3.830031
6.32,0.955183,-0.086635,0.198126,40.629391,-5.704636,18.80896,1.597076,2.44767,-4.757143,0.915181,-0.203841,0.108114,44.411095,-1.308004,-7.993533,2.097962,0.901926,4.622725
6.33,0.959396,-0.080647,0.19756,40.629391,-5.704636,18.80896,3.753598,0.986801,-3.713665,0.922268,-0.211856,0.123754,44.411095,-1.308004,-7.993533,1.976009,1.816574,4.561749
6.34,0.960162,-0.078589,0.197371,40.776257,-5.535915,18.582016,3.892729,0.082453,-2.878883,0.929355,-0.219489,0.139394,44.261795,-1.805541,-7.915487,1.122338,2.670245,4.622725
6.35,0.956524,-0.078589,0.19756,40.776257,-5.535915,18.582016,3.892729,-0.682764,-2.948448,0.931034,-0.220252,0.149821,44.261795,-1.805541,-7.915487,0.268666,3.64587,4.256866
6.36,0.956715,-0.078964,0.196051,40.923119,-5.451554,18.960255,4.379685,-1.517547,-1.835404,0.934018,-0.219298,0.155999,44.261795,-1.805541,-7.759395,-0.15817,4.804424,3.769054
6.37,0.961694,-0.081396,0.20039,40.923119,-5.451554,18.960255,4.866642,-1.795808,-0.026709,0.9398,-0.220252,0.154455,44.261795,-1.805541,-7.759395,0.817455,5.597119,3.647101
6.38,0.962077,-0.083454,0.20171,40.923119,-5.367193,18.960255,5.770989,-2.352329,0.599378,0.951736,-0.216054,0.149241,44.261795,-1.639695,-7.369165,1.976009,6.511767,3.769054
6.39,0.959013,-0.081022,0.199635,40.923119,-5.367193,18.960255,7.51012,-2.839286,0.460248,0.961434,-0.207849,0.142097,44.261795,-1.639695,-7.369165,3.500423,7.060556,3.830031
6.4,0.955949,-0.076531,0.201521,40.629391,-5.535915,18.733311,6.744903,-3.326243,-0.235404,0.965724,-0.206131,0.125299,44.187145,-1.47385,-7.603303,6.671203,6.511767,3.647101
6.41,0.954035,-0.072041,0.201899,40.629391,-5.535915,18.733311,5.91012,-3.465373,-0.374535,0.968522,-0.198689,0.106956,44.187145,-1.47385,-7.603303,9.72003,5.719072,3.464171
6.42,0.955949,-0.074847,0.203219,40.702824,-5.367193,18.582016,5.423163,-4.161025,0.251552,0.965724,-0.195827,0.088613,44.037846,-1.888463,-7.759395,10.817608,5.048331,2.671476
6.43,0.957481,-0.075596,0.20039,40.702824,-5.367193,18.582016,6.814467,-4.717547,1.1559,0.962554,-0.196209,0.077607,44.037846,-1.888463,-7.759395,12.281045,4.438565,2.000734
6.44,0.955566,-0.076344,0.192844,40.702824,-5.451554,18.430719,10.084033,-5.83059,2.199378,0.963486,-0.201933,0.073938,44.560394,-2.054309,-7.213073,12.585928,3.950753,1.756828
6.45,0.954035,-0.07597,0.191147,40.702824,-5.451554,18.430719,11.962294,-6.874069,3.312422,0.966284,-0.206322,0.076641,44.560394,-2.054309,-7.213073,12.342021,3.8288,1.573899
6.46,0.952311,-0.077093,0.189072,41.069984,-5.198472,18.884607,12.588381,-7.708851,3.590683,0.965724,-0.211474,0.087647,44.261795,-1.805541,-7.291119,11.610303,3.767823,1.086086
6.47,0.950779,-0.076905,0.184356,41.069984,-5.198472,18.884607,13.075337,-8.056678,3.451552,0.963113,-0.219298,0.095371,44.261795,-1.805541,-7.291119,11.061514,3.706847,0.598274
6.48,0.947907,-0.073351,0.178131,41.069984,-5.282833,18.430719,12.588381,-8.334938,3.521117,0.956399,-0.223877,0.106183,44.411095,-1.888463,-7.447211,10.939561,3.767823,0.354368
6.49,0.948099,-0.070918,0.17549,41.069984,-5.282833,18.430719,11.823163,-8.195807,3.868943,0.945581,-0.221778,0.113134,44.411095,-1.888463,-7.447211,9.90296,3.950753,-0.072468
6.5,0.950396,-0.072976,0.176245,40.996552,-5.198472,18.430719,10.640554,-8.265373,4.008074,0.935696,-0.219107,0.116224,44.261795,-1.888463,-7.369165,9.232218,4.682471,0.171438
6.51,0.950971,-0.067925,0.175301,40.996552,-5.198472,18.430719,8.344902,-8.195807,3.381987,0.928982,-0.213764,0.125299,44.261795,-1.888463,-7.369165,9.354171,5.23126,0.293391
6.52,0.948099,-0.065118,0.173604,40.996552,-5.535915,18.582016,7.997077,-8.126243,2.547204,0.93122,-0.213764,0.141518,44.411095,-1.888463,-7.056981,10.939561,5.719072,0.903157
6.53,0.947716,-0.064557,0.169454,40.996552,-5.535915,18.582016,6.327511,-7.778417,1.503726,0.93495,-0.225976,0.151559,44.411095,-1.888463,-7.056981,12.402998,6.572744,1.634875
6.54,0.950396,-0.061563,0.162663,40.996552,-5.367193,18.279425,6.397076,-7.152329,1.225465,0.931966,-0.241623,0.152138,44.411095,-2.551845,-7.056981,11.976162,7.975204,1.329992
6.55,0.951737,-0.066054,0.151534,40.996552,-5.367193,18.279425,6.327511,-7.917547,1.990683,0.934391,-0.251355,0.149821,44.411095,-2.551845,-7.056981,10.756631,9.316689,1.756828
6.56,0.955566,-0.076531,0.153232,40.996552,-5.029751,18.355072,4.936207,-8.404504,1.921117,0.942224,-0.242959,0.146345,44.411095,-2.468922,-6.666751,10.085889,10.475243,2.488547
6.57,0.959779,-0.081396,0.158513,40.996552,-5.029751,18.355072,4.031859,-8.334938,1.573291,0.950244,-0.226549,0.139394,44.411095,-2.468922,-6.666751,9.72003,11.633797,2.183664
6.58,0.961502,-0.072602,0.166059,41.143417,-5.114111,18.203775,3.823163,-7.987112,1.642856,0.952109,-0.207467,0.130126,44.485744,-2.386,-6.588705,9.598077,12.609422,1.329992
6.59,0.959013,-0.063996,0.171152,41.143417,-5.114111,18.203775,3.544902,-8.126243,1.01677,0.950058,-0.193728,0.121823,44.485744,-2.386,-6.588705,9.781007,13.036258,0.781204
6.6,0.954226,-0.056137,0.171906,40.996552,-5.198472,18.203775,3.197076,-8.126243,0.321117,0.947819,-0.189721,0.120472,44.411095,-2.220154,-6.510659,11.000538,12.914305,0.293391
6.61,0.950205,-0.044911,0.165493,40.996552,-5.198472,18.203775,3.197076,-8.961025,0.877639,0.943716,-0.195255,0.123754,44.411095,-2.220154,-6.510659,12.402998,12.670399,-0.438327
6.62,0.943312,-0.044724,0.161154,41.437145,-5.198472,17.901184,2.501424,-10.421895,1.086335,0.937189,-0.207849,0.125106,44.560394,-2.220154,-6.354567,13.317646,12.609422,-1.413952
6.63,0.93661,-0.05015,0.166436,41.437145,-5.198472,17.901184,0.762294,-11.326242,1.01677,0.928609,-0.221587,0.119506,44.560394,-2.220154,-6.354567,14.598153,12.609422,-1.474928
6.64,0.93278,-0.056325,0.169831,41.290279,-5.282833,17.749887,0.484033,-11.813199,1.781987,0.917232,-0.222542,0.116417,44.709694,-2.551845,-6.120429,14.232294,12.365516,-1.291999
6.65,0.933163,-0.069983,0.182847,41.290279,-5.282833,17.749887,1.318815,-11.882765,2.338509,0.910331,-0.214909,0.112362,44.709694,-2.551845,-6.120429,12.951787,12.12161,-1.231022
6.66,0.930674,-0.079151,0.196994,41.437145,-5.367193,17.67424,3.753598,-11.743634,2.686335,0.91201,-0.219298,0.108887,44.933643,-2.71769,-5.964337,12.768857,11.267938,-1.231022
6.67,0.924738,-0.081209,0.21133,41.437145,-5.367193,17.67424,7.51012,-11.187112,2.964596,0.911451,-0.229602,0.106763,44.933643,-2.71769,-5.964337,13.07374,10.597196,-1.901764
6.68,0.919759,-0.072976,0.223403,41.510578,-5.198472,17.220352,10.014467,-11.047982,2.89503,0.904923,-0.242387,0.10657,44.709694,-2.551845,-5.496061,13.622529,9.743525,-2.755436
6.69,0.914207,-0.06437,0.231514,41.510578,-5.198472,17.220352,11.266642,-10.839286,2.825465,0.900633,-0.246394,0.101549,44.709694,-2.551845,-5.496061,15.268895,8.523993,-2.694459
6.7,0.909802,-0.058757,0.238116,41.437145,-5.367193,17.447296,10.640554,-9.03059,2.61677,0.902685,-0.24544,0.096915,44.635044,-2.303077,-5.574107,16.854286,6.694697,-2.450553
6.71,0.91727,-0.055015,0.247359,41.437145,-5.367193,17.447296,8.762294,-7.013199,3.103726,0.907907,-0.229411,0.091702,44.635044,-2.303077,-5.574107,18.317722,5.048331,-2.389577
6.72,0.929334,-0.054266,0.247548,41.363712,-5.198472,17.371649,8.901424,-4.995808,3.242857,0.912943,-0.203269,0.084944,44.784344,-2.137231,-5.574107,19.59823,3.950753,-2.694459
6.73,0.936035,-0.052021,0.239059,41.363712,-5.198472,17.371649,10.084033,-3.465373,2.060248,0.915554,-0.185332,0.078186,44.784344,-2.137231,-5.574107,20.573854,2.487316,-2.938365
